,Image,label,Concrete,Gypsum,Metal,Other,Plastic,Roofing,Wood
459,A (102).jpg%110,Wood,0,0,0,0,0,0,1
460,A (102).jpg%111,Wood,0,0,0,0,0,0,1
461,A (102).jpg%115,Wood,0,0,0,0,0,0,1
462,A (102).jpg%116,Wood,0,0,0,0,0,0,1
463,A (102).jpg%117,Wood,0,0,0,0,0,0,1
464,A (102).jpg%118,Wood,0,0,0,0,0,0,1
465,A (102).jpg%119,Wood,0,0,0,0,0,0,1
466,A (102).jpg%120,Wood,0,0,0,0,0,0,1
467,A (102).jpg%121,Wood,0,0,0,0,0,0,1
468,A (102).jpg%122,Wood,0,0,0,0,0,0,1
469,A (102).jpg%123,Wood,0,0,0,0,0,0,1
470,A (102).jpg%124,Wood,0,0,0,0,0,0,1
471,A (102).jpg%125,Wood,0,0,0,0,0,0,1
472,A (102).jpg%126,Wood,0,0,0,0,0,0,1
473,A (102).jpg%127,Wood,0,0,0,0,0,0,1
474,A (102).jpg%128,Wood,0,0,0,0,0,0,1
475,A (102).jpg%129,Wood,0,0,0,0,0,0,1
476,A (102).jpg%130,Wood,0,0,0,0,0,0,1
477,A (102).jpg%131,Wood,0,0,0,0,0,0,1
478,A (102).jpg%132,Wood,0,0,0,0,0,0,1
479,A (102).jpg%133,Wood,0,0,0,0,0,0,1
480,A (102).jpg%134,Wood,0,0,0,0,0,0,1
481,A (102).jpg%135,Wood,0,0,0,0,0,0,1
482,A (102).jpg%136,Wood,0,0,0,0,0,0,1
483,A (102).jpg%137,Wood,0,0,0,0,0,0,1
484,A (102).jpg%138,Wood,0,0,0,0,0,0,1
485,A (102).jpg%139,Wood,0,0,0,0,0,0,1
486,A (102).jpg%140,Wood,0,0,0,0,0,0,1
487,A (102).jpg%141,Wood,0,0,0,0,0,0,1
488,A (102).jpg%142,Wood,0,0,0,0,0,0,1
489,A (102).jpg%143,Wood,0,0,0,0,0,0,1
490,A (209).jpg%2,Plastic,0,0,0,0,1,0,0
491,A (209).jpg%3,Plastic,0,0,0,0,1,0,0
492,A (209).jpg%13,Plastic,0,0,0,0,1,0,0
493,A (209).jpg%14,Plastic,0,0,0,0,1,0,0
494,A (209).jpg%15,Plastic,0,0,0,0,1,0,0
495,A (209).jpg%16,Plastic,0,0,0,0,1,0,0
496,A (209).jpg%21,Wood,0,0,0,0,0,0,1
497,A (209).jpg%25,Plastic,0,0,0,0,1,0,0
498,A (209).jpg%26,Plastic,0,0,0,0,1,0,0
499,A (209).jpg%27,Plastic,0,0,0,0,1,0,0
500,A (209).jpg%28,Plastic,0,0,0,0,1,0,0
501,A (209).jpg%29,Plastic,0,0,0,0,1,0,0
502,A (209).jpg%30,Plastic,0,0,0,0,1,0,0
503,A (209).jpg%32,Wood,0,0,0,0,0,0,1
504,A (209).jpg%33,Wood,0,0,0,0,0,0,1
505,A (209).jpg%36,Plastic,0,0,0,0,1,0,0
506,A (209).jpg%37,Plastic,0,0,0,0,1,0,0
507,A (209).jpg%38,Plastic,0,0,0,0,1,0,0
508,A (209).jpg%40,Plastic,0,0,0,0,1,0,0
509,A (209).jpg%41,Plastic,0,0,0,0,1,0,0
510,A (209).jpg%42,Plastic,0,0,0,0,1,0,0
511,A (209).jpg%43,Wood,0,0,0,0,0,0,1
512,A (209).jpg%44,Wood,0,0,0,0,0,0,1
513,A (209).jpg%45,Plastic,0,0,0,0,1,0,0
514,A (209).jpg%48,Plastic,0,0,0,0,1,0,0
515,A (209).jpg%49,Plastic,0,0,0,0,1,0,0
516,A (209).jpg%53,Plastic,0,0,0,0,1,0,0
517,A (209).jpg%54,Plastic,0,0,0,0,1,0,0
518,A (209).jpg%55,Plastic,0,0,0,0,1,0,0
519,A (209).jpg%56,Wood,0,0,0,0,0,0,1
520,A (209).jpg%57,Wood,0,0,0,0,0,0,1
521,A (209).jpg%58,Wood,0,0,0,0,0,0,1
522,A (209).jpg%59,Wood,0,0,0,0,0,0,1
523,A (209).jpg%60,Plastic,0,0,0,0,1,0,0
524,A (209).jpg%61,Plastic,0,0,0,0,1,0,0
525,A (209).jpg%64,Plastic,0,0,0,0,1,0,0
526,A (209).jpg%65,Plastic,0,0,0,0,1,0,0
527,A (209).jpg%66,Wood,0,0,0,0,0,0,1
528,A (209).jpg%67,Wood,0,0,0,0,0,0,1
529,A (209).jpg%68,Wood,0,0,0,0,0,0,1
530,A (209).jpg%69,Wood,0,0,0,0,0,0,1
531,A (209).jpg%70,Wood,0,0,0,0,0,0,1
532,A (209).jpg%72,Plastic,0,0,0,0,1,0,0
533,A (209).jpg%73,Plastic,0,0,0,0,1,0,0
534,A (209).jpg%77,Wood,0,0,0,0,0,0,1
535,A (209).jpg%78,Wood,0,0,0,0,0,0,1
536,A (209).jpg%79,Wood,0,0,0,0,0,0,1
537,A (209).jpg%80,Wood,0,0,0,0,0,0,1
538,A (209).jpg%81,Wood,0,0,0,0,0,0,1
539,A (209).jpg%90,Wood,0,0,0,0,0,0,1
540,A (209).jpg%91,Wood,0,0,0,0,0,0,1
541,A (209).jpg%92,Wood,0,0,0,0,0,0,1
542,A (209).jpg%93,Wood,0,0,0,0,0,0,1
543,A (209).jpg%98,Plastic,0,0,0,0,1,0,0
544,A (209).jpg%99,Plastic,0,0,0,0,1,0,0
545,A (209).jpg%100,Plastic,0,0,0,0,1,0,0
546,A (209).jpg%102,Wood,0,0,0,0,0,0,1
547,A (209).jpg%103,Wood,0,0,0,0,0,0,1
548,A (209).jpg%105,Wood,0,0,0,0,0,0,1
549,A (209).jpg%108,Plastic,0,0,0,0,1,0,0
550,A (209).jpg%109,Plastic,0,0,0,0,1,0,0
551,A (209).jpg%110,Plastic,0,0,0,0,1,0,0
552,A (209).jpg%112,Plastic,0,0,0,0,1,0,0
553,A (209).jpg%113,Plastic,0,0,0,0,1,0,0
554,A (209).jpg%117,Wood,0,0,0,0,0,0,1
555,A (209).jpg%119,Wood,0,0,0,0,0,0,1
556,A (209).jpg%120,Wood,0,0,0,0,0,0,1
557,A (209).jpg%121,Wood,0,0,0,0,0,0,1
558,A (209).jpg%122,Wood,0,0,0,0,0,0,1
559,A (209).jpg%127,Concrete,1,0,0,0,0,0,0
560,A (209).jpg%128,Concrete,1,0,0,0,0,0,0
561,A (209).jpg%129,Concrete,1,0,0,0,0,0,0
562,A (209).jpg%130,Wood,0,0,0,0,0,0,1
563,A (209).jpg%131,Wood,0,0,0,0,0,0,1
564,A (209).jpg%135,Wood,0,0,0,0,0,0,1
565,A (209).jpg%136,Wood,0,0,0,0,0,0,1
566,A (209).jpg%137,Wood,0,0,0,0,0,0,1
567,A (209).jpg%140,Concrete,1,0,0,0,0,0,0
568,A (209).jpg%141,Wood,0,0,0,0,0,0,1
569,A (209).jpg%142,Wood,0,0,0,0,0,0,1
570,A (184).jpg%30,Plastic,0,0,0,0,1,0,0
571,A (184).jpg%42,Plastic,0,0,0,0,1,0,0
572,A (184).jpg%53,Plastic,0,0,0,0,1,0,0
573,A (184).jpg%64,Plastic,0,0,0,0,1,0,0
574,A (184).jpg%65,Plastic,0,0,0,0,1,0,0
575,A (184).jpg%75,Plastic,0,0,0,0,1,0,0
576,A (184).jpg%76,Plastic,0,0,0,0,1,0,0
577,A (184).jpg%77,Plastic,0,0,0,0,1,0,0
578,A (184).jpg%82,Plastic,0,0,0,0,1,0,0
579,A (184).jpg%87,Plastic,0,0,0,0,1,0,0
580,A (184).jpg%88,Plastic,0,0,0,0,1,0,0
581,A (184).jpg%94,Plastic,0,0,0,0,1,0,0
582,A (184).jpg%95,Plastic,0,0,0,0,1,0,0
583,A (184).jpg%98,Plastic,0,0,0,0,1,0,0
584,A (184).jpg%99,Plastic,0,0,0,0,1,0,0
585,A (184).jpg%100,Plastic,0,0,0,0,1,0,0
586,A (184).jpg%110,Plastic,0,0,0,0,1,0,0
587,A (184).jpg%111,Plastic,0,0,0,0,1,0,0
588,A (184).jpg%121,Plastic,0,0,0,0,1,0,0
589,A (184).jpg%122,Plastic,0,0,0,0,1,0,0
590,A (184).jpg%123,Plastic,0,0,0,0,1,0,0
591,A (184).jpg%126,Plastic,0,0,0,0,1,0,0
592,A (184).jpg%127,Plastic,0,0,0,0,1,0,0
593,A (184).jpg%130,Plastic,0,0,0,0,1,0,0
594,A (184).jpg%133,Plastic,0,0,0,0,1,0,0
595,A (184).jpg%134,Plastic,0,0,0,0,1,0,0
596,A (184).jpg%135,Plastic,0,0,0,0,1,0,0
597,A (184).jpg%136,Plastic,0,0,0,0,1,0,0
598,A (184).jpg%137,Plastic,0,0,0,0,1,0,0
599,A (184).jpg%138,Plastic,0,0,0,0,1,0,0
600,A (184).jpg%139,Plastic,0,0,0,0,1,0,0
601,A (184).jpg%142,Plastic,0,0,0,0,1,0,0
602,A (33).jpg%41,Wood,0,0,0,0,0,0,1
603,A (33).jpg%42,Wood,0,0,0,0,0,0,1
604,A (33).jpg%43,Wood,0,0,0,0,0,0,1
605,A (33).jpg%44,Wood,0,0,0,0,0,0,1
606,A (33).jpg%45,Wood,0,0,0,0,0,0,1
607,A (33).jpg%52,Wood,0,0,0,0,0,0,1
608,A (33).jpg%56,Wood,0,0,0,0,0,0,1
609,A (33).jpg%57,Plastic,0,0,0,0,1,0,0
610,A (33).jpg%58,Plastic,0,0,0,0,1,0,0
611,A (33).jpg%65,Wood,0,0,0,0,0,0,1
612,A (33).jpg%66,Wood,0,0,0,0,0,0,1
613,A (33).jpg%67,Wood,0,0,0,0,0,0,1
614,A (33).jpg%72,Wood,0,0,0,0,0,0,1
615,A (33).jpg%78,Wood,0,0,0,0,0,0,1
616,A (33).jpg%79,Wood,0,0,0,0,0,0,1
617,A (33).jpg%85,Wood,0,0,0,0,0,0,1
618,A (33).jpg%89,Wood,0,0,0,0,0,0,1
619,A (33).jpg%90,Wood,0,0,0,0,0,0,1
620,A (33).jpg%91,Wood,0,0,0,0,0,0,1
621,A (33).jpg%97,Wood,0,0,0,0,0,0,1
622,A (33).jpg%101,Wood,0,0,0,0,0,0,1
623,A (33).jpg%104,Plastic,0,0,0,0,1,0,0
624,A (33).jpg%109,Wood,0,0,0,0,0,0,1
625,A (33).jpg%111,Wood,0,0,0,0,0,0,1
626,A (33).jpg%112,Wood,0,0,0,0,0,0,1
627,A (33).jpg%116,Plastic,0,0,0,0,1,0,0
628,A (33).jpg%123,Wood,0,0,0,0,0,0,1
629,A (33).jpg%124,Wood,0,0,0,0,0,0,1
630,A (167).jpg%16,Wood,0,0,0,0,0,0,1
631,A (167).jpg%17,Wood,0,0,0,0,0,0,1
632,A (167).jpg%27,Wood,0,0,0,0,0,0,1
633,A (167).jpg%28,Wood,0,0,0,0,0,0,1
634,A (167).jpg%29,Wood,0,0,0,0,0,0,1
635,A (167).jpg%30,Wood,0,0,0,0,0,0,1
636,A (167).jpg%39,Wood,0,0,0,0,0,0,1
637,A (167).jpg%40,Wood,0,0,0,0,0,0,1
638,A (167).jpg%41,Wood,0,0,0,0,0,0,1
639,A (167).jpg%42,Wood,0,0,0,0,0,0,1
640,A (167).jpg%43,Wood,0,0,0,0,0,0,1
641,A (167).jpg%44,Wood,0,0,0,0,0,0,1
642,A (167).jpg%51,Wood,0,0,0,0,0,0,1
643,A (167).jpg%52,Wood,0,0,0,0,0,0,1
644,A (167).jpg%53,Wood,0,0,0,0,0,0,1
645,A (167).jpg%54,Wood,0,0,0,0,0,0,1
646,A (167).jpg%55,Wood,0,0,0,0,0,0,1
647,A (167).jpg%56,Wood,0,0,0,0,0,0,1
648,A (167).jpg%57,Wood,0,0,0,0,0,0,1
649,A (167).jpg%65,Wood,0,0,0,0,0,0,1
650,A (167).jpg%66,Wood,0,0,0,0,0,0,1
651,A (167).jpg%67,Wood,0,0,0,0,0,0,1
652,A (167).jpg%78,Wood,0,0,0,0,0,0,1
653,A (167).jpg%79,Wood,0,0,0,0,0,0,1
654,A (167).jpg%85,Wood,0,0,0,0,0,0,1
655,A (167).jpg%90,Wood,0,0,0,0,0,0,1
656,A (167).jpg%91,Wood,0,0,0,0,0,0,1
657,A (167).jpg%95,Wood,0,0,0,0,0,0,1
658,A (167).jpg%97,Wood,0,0,0,0,0,0,1
659,A (167).jpg%98,Wood,0,0,0,0,0,0,1
660,A (167).jpg%99,Wood,0,0,0,0,0,0,1
661,A (167).jpg%100,Wood,0,0,0,0,0,0,1
662,A (167).jpg%101,Wood,0,0,0,0,0,0,1
663,A (167).jpg%102,Wood,0,0,0,0,0,0,1
664,A (167).jpg%103,Wood,0,0,0,0,0,0,1
665,A (167).jpg%104,Wood,0,0,0,0,0,0,1
666,A (167).jpg%105,Wood,0,0,0,0,0,0,1
667,A (167).jpg%107,Wood,0,0,0,0,0,0,1
668,A (167).jpg%110,Wood,0,0,0,0,0,0,1
669,A (167).jpg%111,Wood,0,0,0,0,0,0,1
670,A (167).jpg%112,Wood,0,0,0,0,0,0,1
671,A (167).jpg%113,Wood,0,0,0,0,0,0,1
672,A (167).jpg%114,Wood,0,0,0,0,0,0,1
673,A (167).jpg%115,Wood,0,0,0,0,0,0,1
674,A (167).jpg%117,Wood,0,0,0,0,0,0,1
675,A (167).jpg%119,Wood,0,0,0,0,0,0,1
676,A (167).jpg%129,Wood,0,0,0,0,0,0,1
677,A (167).jpg%130,Wood,0,0,0,0,0,0,1
678,A (167).jpg%131,Wood,0,0,0,0,0,0,1
679,A (167).jpg%143,Wood,0,0,0,0,0,0,1
680,A (101).jpg%1,Wood,0,0,0,0,0,0,1
681,A (101).jpg%2,Wood,0,0,0,0,0,0,1
682,A (101).jpg%3,Wood,0,0,0,0,0,0,1
683,A (101).jpg%4,Wood,0,0,0,0,0,0,1
684,A (101).jpg%5,Wood,0,0,0,0,0,0,1
685,A (101).jpg%6,Wood,0,0,0,0,0,0,1
686,A (101).jpg%7,Wood,0,0,0,0,0,0,1
687,A (101).jpg%8,Wood,0,0,0,0,0,0,1
688,A (101).jpg%12,Wood,0,0,0,0,0,0,1
689,A (101).jpg%14,Wood,0,0,0,0,0,0,1
690,A (101).jpg%15,Wood,0,0,0,0,0,0,1
691,A (101).jpg%16,Wood,0,0,0,0,0,0,1
692,A (101).jpg%17,Wood,0,0,0,0,0,0,1
693,A (101).jpg%18,Wood,0,0,0,0,0,0,1
694,A (101).jpg%19,Wood,0,0,0,0,0,0,1
695,A (101).jpg%20,Wood,0,0,0,0,0,0,1
696,A (101).jpg%21,Wood,0,0,0,0,0,0,1
697,A (101).jpg%22,Wood,0,0,0,0,0,0,1
698,A (101).jpg%23,Wood,0,0,0,0,0,0,1
699,A (101).jpg%25,Wood,0,0,0,0,0,0,1
700,A (101).jpg%26,Wood,0,0,0,0,0,0,1
701,A (101).jpg%27,Wood,0,0,0,0,0,0,1
702,A (101).jpg%28,Wood,0,0,0,0,0,0,1
703,A (101).jpg%29,Wood,0,0,0,0,0,0,1
704,A (101).jpg%30,Wood,0,0,0,0,0,0,1
705,A (101).jpg%31,Wood,0,0,0,0,0,0,1
706,A (101).jpg%33,Wood,0,0,0,0,0,0,1
707,A (101).jpg%34,Wood,0,0,0,0,0,0,1
708,A (101).jpg%35,Wood,0,0,0,0,0,0,1
709,A (101).jpg%36,Wood,0,0,0,0,0,0,1
710,A (101).jpg%37,Wood,0,0,0,0,0,0,1
711,A (101).jpg%38,Wood,0,0,0,0,0,0,1
712,A (101).jpg%39,Wood,0,0,0,0,0,0,1
713,A (101).jpg%40,Wood,0,0,0,0,0,0,1
714,A (101).jpg%41,Wood,0,0,0,0,0,0,1
715,A (101).jpg%42,Wood,0,0,0,0,0,0,1
716,A (101).jpg%43,Wood,0,0,0,0,0,0,1
717,A (101).jpg%44,Wood,0,0,0,0,0,0,1
718,A (101).jpg%45,Wood,0,0,0,0,0,0,1
719,A (101).jpg%46,Wood,0,0,0,0,0,0,1
720,A (101).jpg%48,Wood,0,0,0,0,0,0,1
721,A (101).jpg%49,Wood,0,0,0,0,0,0,1
722,A (101).jpg%50,Wood,0,0,0,0,0,0,1
723,A (101).jpg%51,Wood,0,0,0,0,0,0,1
724,A (101).jpg%52,Wood,0,0,0,0,0,0,1
725,A (101).jpg%53,Wood,0,0,0,0,0,0,1
726,A (101).jpg%54,Wood,0,0,0,0,0,0,1
727,A (101).jpg%55,Wood,0,0,0,0,0,0,1
728,A (101).jpg%60,Wood,0,0,0,0,0,0,1
729,A (101).jpg%61,Wood,0,0,0,0,0,0,1
730,A (101).jpg%62,Wood,0,0,0,0,0,0,1
731,A (101).jpg%63,Wood,0,0,0,0,0,0,1
732,A (101).jpg%64,Wood,0,0,0,0,0,0,1
733,A (101).jpg%65,Wood,0,0,0,0,0,0,1
734,A (101).jpg%66,Wood,0,0,0,0,0,0,1
735,A (101).jpg%67,Wood,0,0,0,0,0,0,1
736,A (101).jpg%70,Wood,0,0,0,0,0,0,1
737,A (101).jpg%71,Wood,0,0,0,0,0,0,1
738,A (101).jpg%72,Wood,0,0,0,0,0,0,1
739,A (101).jpg%73,Wood,0,0,0,0,0,0,1
740,A (101).jpg%74,Wood,0,0,0,0,0,0,1
741,A (101).jpg%75,Wood,0,0,0,0,0,0,1
742,A (101).jpg%76,Wood,0,0,0,0,0,0,1
743,A (101).jpg%77,Wood,0,0,0,0,0,0,1
744,A (101).jpg%78,Wood,0,0,0,0,0,0,1
745,A (101).jpg%79,Wood,0,0,0,0,0,0,1
746,A (101).jpg%80,Wood,0,0,0,0,0,0,1
747,A (101).jpg%81,Wood,0,0,0,0,0,0,1
748,A (101).jpg%82,Wood,0,0,0,0,0,0,1
749,A (101).jpg%83,Wood,0,0,0,0,0,0,1
750,A (101).jpg%86,Wood,0,0,0,0,0,0,1
751,A (101).jpg%87,Wood,0,0,0,0,0,0,1
752,A (101).jpg%88,Wood,0,0,0,0,0,0,1
753,A (101).jpg%89,Wood,0,0,0,0,0,0,1
754,A (101).jpg%90,Wood,0,0,0,0,0,0,1
755,A (101).jpg%91,Wood,0,0,0,0,0,0,1
756,A (101).jpg%92,Wood,0,0,0,0,0,0,1
757,A (101).jpg%93,Wood,0,0,0,0,0,0,1
758,A (101).jpg%94,Wood,0,0,0,0,0,0,1
759,A (101).jpg%95,Wood,0,0,0,0,0,0,1
760,A (101).jpg%96,Wood,0,0,0,0,0,0,1
761,A (101).jpg%97,Wood,0,0,0,0,0,0,1
762,A (101).jpg%98,Wood,0,0,0,0,0,0,1
763,A (101).jpg%99,Wood,0,0,0,0,0,0,1
764,A (101).jpg%100,Wood,0,0,0,0,0,0,1
765,A (101).jpg%101,Wood,0,0,0,0,0,0,1
766,A (101).jpg%102,Wood,0,0,0,0,0,0,1
767,A (101).jpg%103,Wood,0,0,0,0,0,0,1
768,A (101).jpg%104,Wood,0,0,0,0,0,0,1
769,A (101).jpg%105,Wood,0,0,0,0,0,0,1
770,A (101).jpg%106,Wood,0,0,0,0,0,0,1
771,A (101).jpg%107,Wood,0,0,0,0,0,0,1
772,A (101).jpg%108,Wood,0,0,0,0,0,0,1
773,A (101).jpg%109,Wood,0,0,0,0,0,0,1
774,A (101).jpg%110,Wood,0,0,0,0,0,0,1
775,A (101).jpg%111,Wood,0,0,0,0,0,0,1
776,A (101).jpg%112,Wood,0,0,0,0,0,0,1
777,A (101).jpg%113,Wood,0,0,0,0,0,0,1
778,A (101).jpg%114,Wood,0,0,0,0,0,0,1
779,A (101).jpg%115,Wood,0,0,0,0,0,0,1
780,A (101).jpg%116,Wood,0,0,0,0,0,0,1
781,A (101).jpg%119,Wood,0,0,0,0,0,0,1
782,A (101).jpg%120,Wood,0,0,0,0,0,0,1
783,A (101).jpg%121,Wood,0,0,0,0,0,0,1
784,A (101).jpg%122,Wood,0,0,0,0,0,0,1
785,A (101).jpg%123,Wood,0,0,0,0,0,0,1
786,A (101).jpg%124,Wood,0,0,0,0,0,0,1
787,A (101).jpg%125,Wood,0,0,0,0,0,0,1
788,A (101).jpg%126,Wood,0,0,0,0,0,0,1
789,A (101).jpg%127,Wood,0,0,0,0,0,0,1
790,A (101).jpg%132,Wood,0,0,0,0,0,0,1
791,A (101).jpg%133,Wood,0,0,0,0,0,0,1
792,A (101).jpg%134,Wood,0,0,0,0,0,0,1
793,A (101).jpg%135,Wood,0,0,0,0,0,0,1
794,A (101).jpg%136,Wood,0,0,0,0,0,0,1
795,A (101).jpg%138,Wood,0,0,0,0,0,0,1
796,A (101).jpg%139,Wood,0,0,0,0,0,0,1
797,A (101).jpg%140,Wood,0,0,0,0,0,0,1
798,A (16).jpg%15,Wood,0,0,0,0,0,0,1
799,A (16).jpg%16,Wood,0,0,0,0,0,0,1
800,A (16).jpg%19,Wood,0,0,0,0,0,0,1
801,A (16).jpg%20,Wood,0,0,0,0,0,0,1
802,A (16).jpg%21,Wood,0,0,0,0,0,0,1
803,A (16).jpg%27,Plastic,0,0,0,0,1,0,0
804,A (16).jpg%31,Plastic,0,0,0,0,1,0,0
805,A (16).jpg%32,Plastic,0,0,0,0,1,0,0
806,A (16).jpg%42,Plastic,0,0,0,0,1,0,0
807,A (16).jpg%43,Plastic,0,0,0,0,1,0,0
808,A (16).jpg%44,Plastic,0,0,0,0,1,0,0
809,A (16).jpg%45,Plastic,0,0,0,0,1,0,0
810,A (16).jpg%53,Plastic,0,0,0,0,1,0,0
811,A (16).jpg%55,Plastic,0,0,0,0,1,0,0
812,A (16).jpg%56,Plastic,0,0,0,0,1,0,0
813,A (16).jpg%57,Plastic,0,0,0,0,1,0,0
814,A (16).jpg%62,Plastic,0,0,0,0,1,0,0
815,A (16).jpg%63,Plastic,0,0,0,0,1,0,0
816,A (16).jpg%64,Plastic,0,0,0,0,1,0,0
817,A (16).jpg%67,Plastic,0,0,0,0,1,0,0
818,A (16).jpg%68,Plastic,0,0,0,0,1,0,0
819,A (16).jpg%69,Wood,0,0,0,0,0,0,1
820,A (16).jpg%70,Wood,0,0,0,0,0,0,1
821,A (16).jpg%72,Plastic,0,0,0,0,1,0,0
822,A (16).jpg%74,Plastic,0,0,0,0,1,0,0
823,A (16).jpg%75,Plastic,0,0,0,0,1,0,0
824,A (16).jpg%80,Wood,0,0,0,0,0,0,1
825,A (16).jpg%81,Wood,0,0,0,0,0,0,1
826,A (16).jpg%82,Wood,0,0,0,0,0,0,1
827,A (16).jpg%83,Wood,0,0,0,0,0,0,1
828,A (16).jpg%84,Wood,0,0,0,0,0,0,1
829,A (16).jpg%92,Wood,0,0,0,0,0,0,1
830,A (16).jpg%93,Wood,0,0,0,0,0,0,1
831,A (16).jpg%94,Wood,0,0,0,0,0,0,1
832,A (16).jpg%95,Wood,0,0,0,0,0,0,1
833,A (16).jpg%96,Wood,0,0,0,0,0,0,1
834,A (16).jpg%103,Wood,0,0,0,0,0,0,1
835,A (16).jpg%104,Wood,0,0,0,0,0,0,1
836,A (16).jpg%105,Wood,0,0,0,0,0,0,1
837,A (16).jpg%106,Wood,0,0,0,0,0,0,1
838,A (16).jpg%107,Wood,0,0,0,0,0,0,1
839,A (16).jpg%108,Plastic,0,0,0,0,1,0,0
840,A (16).jpg%109,Plastic,0,0,0,0,1,0,0
841,A (16).jpg%115,Wood,0,0,0,0,0,0,1
842,A (16).jpg%116,Wood,0,0,0,0,0,0,1
843,A (16).jpg%117,Wood,0,0,0,0,0,0,1
844,A (16).jpg%118,Wood,0,0,0,0,0,0,1
845,A (16).jpg%119,Wood,0,0,0,0,0,0,1
846,A (16).jpg%120,Plastic,0,0,0,0,1,0,0
847,A (16).jpg%121,Plastic,0,0,0,0,1,0,0
848,A (16).jpg%127,Wood,0,0,0,0,0,0,1
849,A (16).jpg%128,Wood,0,0,0,0,0,0,1
850,A (16).jpg%129,Wood,0,0,0,0,0,0,1
851,A (16).jpg%130,Wood,0,0,0,0,0,0,1
852,A (16).jpg%131,Wood,0,0,0,0,0,0,1
853,A (16).jpg%132,Wood,0,0,0,0,0,0,1
854,A (16).jpg%133,Plastic,0,0,0,0,1,0,0
855,A (16).jpg%134,Wood,0,0,0,0,0,0,1
856,A (16).jpg%135,Wood,0,0,0,0,0,0,1
857,A (16).jpg%139,Wood,0,0,0,0,0,0,1
858,A (16).jpg%140,Wood,0,0,0,0,0,0,1
859,A (16).jpg%141,Wood,0,0,0,0,0,0,1
860,A (16).jpg%142,Wood,0,0,0,0,0,0,1
861,A (16).jpg%143,Wood,0,0,0,0,0,0,1
862,A (203).jpg%24,Wood,0,0,0,0,0,0,1
863,A (203).jpg%25,Wood,0,0,0,0,0,0,1
864,A (203).jpg%26,Wood,0,0,0,0,0,0,1
865,A (203).jpg%36,Wood,0,0,0,0,0,0,1
866,A (203).jpg%37,Wood,0,0,0,0,0,0,1
867,A (203).jpg%40,Wood,0,0,0,0,0,0,1
868,A (203).jpg%41,Wood,0,0,0,0,0,0,1
869,A (203).jpg%42,Wood,0,0,0,0,0,0,1
870,A (203).jpg%43,Wood,0,0,0,0,0,0,1
871,A (203).jpg%60,Wood,0,0,0,0,0,0,1
872,A (203).jpg%61,Wood,0,0,0,0,0,0,1
873,A (203).jpg%62,Wood,0,0,0,0,0,0,1
874,A (203).jpg%63,Gypsum,0,1,0,0,0,0,0
875,A (203).jpg%64,Gypsum,0,1,0,0,0,0,0
876,A (203).jpg%65,Gypsum,0,1,0,0,0,0,0
877,A (203).jpg%66,Gypsum,0,1,0,0,0,0,0
878,A (203).jpg%67,Gypsum,0,1,0,0,0,0,0
879,A (203).jpg%68,Gypsum,0,1,0,0,0,0,0
880,A (203).jpg%69,Gypsum,0,1,0,0,0,0,0
881,A (203).jpg%72,Wood,0,0,0,0,0,0,1
882,A (203).jpg%73,Gypsum,0,1,0,0,0,0,0
883,A (203).jpg%74,Gypsum,0,1,0,0,0,0,0
884,A (203).jpg%75,Gypsum,0,1,0,0,0,0,0
885,A (203).jpg%76,Gypsum,0,1,0,0,0,0,0
886,A (203).jpg%77,Gypsum,0,1,0,0,0,0,0
887,A (203).jpg%78,Gypsum,0,1,0,0,0,0,0
888,A (203).jpg%79,Gypsum,0,1,0,0,0,0,0
889,A (203).jpg%80,Gypsum,0,1,0,0,0,0,0
890,A (203).jpg%84,Wood,0,0,0,0,0,0,1
891,A (203).jpg%85,Wood,0,0,0,0,0,0,1
892,A (203).jpg%86,Wood,0,0,0,0,0,0,1
893,A (203).jpg%87,Wood,0,0,0,0,0,0,1
894,A (203).jpg%88,Gypsum,0,1,0,0,0,0,0
895,A (203).jpg%89,Gypsum,0,1,0,0,0,0,0
896,A (203).jpg%90,Gypsum,0,1,0,0,0,0,0
897,A (203).jpg%91,Gypsum,0,1,0,0,0,0,0
898,A (203).jpg%100,Wood,0,0,0,0,0,0,1
899,A (203).jpg%101,Wood,0,0,0,0,0,0,1
900,A (203).jpg%102,Wood,0,0,0,0,0,0,1
901,A (203).jpg%106,Plastic,0,0,0,0,1,0,0
902,A (203).jpg%117,Plastic,0,0,0,0,1,0,0
903,A (203).jpg%118,Plastic,0,0,0,0,1,0,0
904,A (203).jpg%120,Metal,0,0,1,0,0,0,0
905,A (203).jpg%126,Plastic,0,0,0,0,1,0,0
906,A (203).jpg%129,Plastic,0,0,0,0,1,0,0
907,A (203).jpg%130,Plastic,0,0,0,0,1,0,0
908,A (203).jpg%137,Plastic,0,0,0,0,1,0,0
909,A (203).jpg%138,Plastic,0,0,0,0,1,0,0
910,A (203).jpg%139,Plastic,0,0,0,0,1,0,0
911,A (203).jpg%142,Plastic,0,0,0,0,1,0,0
912,A (135).jpg%27,Metal,0,0,1,0,0,0,0
913,A (135).jpg%28,Metal,0,0,1,0,0,0,0
914,A (135).jpg%29,Metal,0,0,1,0,0,0,0
915,A (135).jpg%64,Metal,0,0,1,0,0,0,0
916,A (135).jpg%65,Metal,0,0,1,0,0,0,0
917,A (135).jpg%68,Other,0,0,0,1,0,0,0
918,A (135).jpg%69,Other,0,0,0,1,0,0,0
